mes,indice_coincidente_JP,empleo_total_EE,nómina_en_manufactura,exportaciones,importaciones,indice_de_actividad_económica_EU,registro_en_hoteles,horas_trabajadas_manufactura,ventas_al_detalle,generación_energía_eléctrica,ventas_de_cemento,indice_de_precios,indice_coincidente_de_turismo_JP,indice_coincidente_de_construcción_JP,registro_de_paradores,empleo_en_turismo,ventas_materiales_de_construcción,empleo_en_construcción,empleo_en_manufactura,indice_coincidente_de_manufactura_JP,consumo_de_gasolina,producción_de_cemento,indice_de_actividad_económica_BGF,valor_permisos_de_construcción
1988M12,2.02371,22.91742,528.14577,209128.74533,377723.32734,1.46611,3620.75018,43.86027,29530.68621,29.81641,192.56966,-0.00313,3.16136,4.15923,N/A,768.39066,N/A,2450.78349,1749.40323,0.15352,2.28248,386.93004,3.05096,-474.08686
1988M11,1.73106,25.72685,-8430.00163,-99505.99533,-38140.10664,1.18692,3555.42994,-231.73262,9656.10277,26.01392,107.14199,-0.00576,3.05265,5.05727,N/A,965.71118,N/A,3728.31302,1684.52770,0.21851,1.59379,262.23163,3.06807,18695.19378
1988M10,1.84247,27.38018,1319.81937,-76360.92485,-103598.70591,1.11021,7298.65709,41.86830,16264.51577,35.41298,106.71103,-0.00501,2.94843,4.66601,N/A,1077.59717,N/A,3842.39865,1379.47685,0.68351,0.62799,160.60911,3.19009,18317.49640
1988M09,1.75793,26.17697,1646.76511,-22101.98215,90272.68040,0.93597,4656.63048,31.65958,4672.55288,28.01372,239.18037,-0.00287,2.64869,4.28522,N/A,1068.03873,N/A,3488.82056,1016.11714,0.84849,3.33844,88.40455,3.11692,15095.41810
1988M08,1.87740,23.91653,808.98179,5775.48307,19428.00255,0.96416,10387.49267,73.63743,-5141.28370,21.11600,153.75283,-0.00215,2.45342,4.01463,N/A,893.01766,N/A,3759.32931,1504.30442,1.11341,1.62014,-104.89026,3.04845,-11886.18533
1988M07,2.00083,37.09801,3985.60288,-29922.70837,-50457.48577,0.99477,6338.35027,119.79783,14318.47216,21.11947,-16.37066,-0.00545,2.46256,4.15394,N/A,855.50752,N/A,3413.64853,2313.88669,1.07823,0.48199,636.22945,3.18451,6322.52540
1988M06,1.72817,26.02033,1419.75562,34683.21981,-64067.68075,0.92776,2844.22973,48.13618,31789.32627,31.62361,232.90967,-0.00596,2.77606,5.50281,N/A,881.47498,N/A,3212.47284,539.70034,1.04290,4.37603,100.96453,3.12494,-5974.71872
1988M05,1.65931,19.38215,5115.53649,-183680.72526,-25739.08929,0.76310,-50.89137,122.64698,37237.67394,28.42774,107.39372,-0.00690,2.39383,4.86089,N/A,707.88009,N/A,2320.47052,2498.56392,1.40737,0.79205,10.89961,3.06954,-3993.63545
1988M04,1.59419,19.18194,2189.03102,-242669.80402,58465.27611,0.80072,4946.94257,92.32432,34491.66521,13.73093,89.67956,-0.00725,2.41578,5.42775,N/A,620.67612,N/A,2387.28507,2579.29179,1.47157,-2.72401,-182.72593,2.61809,-7361.89649
1988M03,1.53268,19.71799,3441.28526,47068.14034,-20634.39849,0.84058,3060.68755,131.16138,45518.16278,26.03204,209.76447,-0.00942,2.44178,5.60296,N/A,664.81087,N/A,3233.54208,3526.67905,1.33541,-2.55779,133.69808,2.37034,274.95733
1988M02,1.37467,13.48847,1609.32838,-78234.86291,-23923.37811,0.68261,7279.26140,70.15060,28967.76323,51.22982,174.14501,-0.00981,2.17170,4.98604,N/A,580.22734,N/A,2455.84872,1420.50090,1.19882,-1.12883,4.84751,1.62604,28549.34192
1988M01,1.22004,17.19137,5195.16298,-24875.14766,-130444.76860,0.42675,6024.55835,178.28343,-11222.28810,-8.87719,-25.38386,-0.00523,1.60537,4.47644,N/A,489.86343,N/A,2436.78720,3072.50531,1.36169,-4.95554,172.96449,1.28489,-2717.62887
1987M12,1.46863,13.72461,1086.77927,129487.55584,92590.50883,0.67293,1935.41644,66.55076,10894.03061,39.90917,93.67146,-0.00647,1.64262,5.07361,N/A,201.65254,N/A,1793.92081,2073.42932,1.02391,-3.18604,53.47620,1.04660,-7557.36153
1987M11,1.32031,11.48595,2655.12735,56009.70930,-32127.46054,0.42106,1314.62723,99.94212,12745.82779,27.88711,161.50479,-0.00662,1.38327,5.17693,N/A,115.52429,N/A,2059.79400,1791.98622,1.18537,-3.61227,-159.31927,1.21087,-12550.34154
1987M10,1.17490,12.87305,3483.14894,46823.77527,-156691.30587,0.37107,6707.96736,132.44652,32832.12781,22.55456,161.50919,-0.00421,1.32712,4.48578,N/A,139.40674,N/A,1706.93741,3810.87334,1.14595,-1.04392,250.50059,1.27738,1219.50390
1987M09,0.93224,11.18350,2497.76528,62630.78415,-125940.40839,0.12288,8139.20330,107.05219,11245.85667,30.90922,192.87652,-0.00431,0.87394,3.89945,N/A,31.22708,N/A,1433.86576,3121.77416,0.50549,-1.94776,505.64052,1.04581,-4917.05554
1987M08,0.79215,7.81475,200.87073,-45130.59496,-77151.94032,0.07639,4818.04979,-12.25365,20500.68706,21.94859,116.09736,-0.00634,0.82354,3.91725,N/A,16.91141,N/A,787.08062,1267.34277,-0.13613,-4.05732,132.12120,0.71582,23951.64037
1987M07,0.55444,14.56421,-878.65963,-210707.17623,-41509.10210,0.03151,6518.15875,-30.48460,21037.20488,25.66998,342.86080,-0.00609,0.67566,3.63842,N/A,92.38559,N/A,1144.07249,536.20915,-1.07908,-1.16913,12.73130,0.38707,61450.08983
1987M06,0.11892,13.72920,-1399.95226,-118107.42560,-179117.49888,-0.11183,4943.14493,-116.65419,40505.83787,10.97050,135.65506,-0.00996,0.93009,3.26218,N/A,106.57534,N/A,416.32579,-3776.00647,-1.72349,-2.25878,-147.15582,0.35923,4725.20620
1987M05,-0.11462,0.00694,1068.87315,-123873.18316,83942.58448,-0.15374,5044.57279,-72.77570,21967.85141,9.34706,-96.73431,-0.01105,0.68658,3.68773,N/A,45.40569,N/A,978.31611,-2072.68801,-1.66950,-4.03688,60.24250,0.53193,-16781.97130
1987M04,-0.14637,-2.60546,-9529.29228,-28816.37771,-30943.75478,-0.19429,3879.96862,-318.86149,42751.19835,38.89651,213.07722,-0.01087,0.34489,3.41424,N/A,-71.19917,N/A,720.51585,-2886.19026,-1.81725,-1.48032,48.30581,0.70483,-5575.13989
1987M03,0.02348,-7.51089,-1971.56567,-124001.98222,-75149.06715,-0.13358,332.81983,-156.92340,-5134.33794,21.11559,379.87489,-0.01132,0.20477,2.34086,N/A,-288.31539,N/A,-151.61016,-3244.85202,-1.06684,-2.26118,38.52703,0.57756,263.33266
1987M02,0.09471,-8.91223,-2187.99063,196599.25268,165173.33566,-0.17169,-7390.41614,-133.97077,9515.69601,10.30078,259.04232,-0.01238,0.06595,1.76668,N/A,-306.01859,N/A,-861.60265,-2848.98980,-0.71837,-2.19290,267.96542,0.44977,8184.22163
1987M01,-0.13286,-8.91228,7352.40445,-141832.46682,-336837.27822,-0.50871,-3633.28441,67.98824,16605.79328,-0.05163,141.56020,-0.01257,0.02819,1.79082,N/A,-340.38214,N/A,-971.00116,-1709.89510,-0.57194,-1.33840,43.74018,0.02110,7944.80026
1986M12,0.14058,-9.91378,829.60807,-104509.45151,-254261.91513,-0.14472,442.72693,-63.05348,47452.37356,-10.34542,335.80721,-0.01189,0.59123,1.81236,N/A,-194.47707,N/A,-79.33861,-2340.83741,-1.02762,-2.65522,119.76391,-0.20884,17027.27863
1986M11,0.01481,-10.61941,-511.44801,29273.08220,81680.01763,-0.27979,-708.84218,-107.10356,46709.72839,-23.18437,50.66095,-0.01242,0.45482,0.93036,N/A,-193.37176,N/A,-772.14040,-3162.07304,-1.08551,-6.06726,91.64958,-0.34040,12307.60553
1986M10,0.18965,-10.93177,-255.83843,-177642.27569,-46342.92534,-0.31402,704.54479,-79.16917,56261.78315,2.12783,229.49642,-0.01188,0.21868,0.24388,N/A,-193.13311,N/A,-703.93135,-2321.84024,-0.74566,-1.34542,153.12972,-0.37396,-6494.40164
1986M09,0.36489,-9.85338,900.36613,25082.83894,-195575.81967,-0.14746,-2801.57017,-49.25661,48467.10284,6.38764,201.18823,-0.01136,0.28256,-0.24803,N/A,-516.82652,N/A,-1377.23028,-2292.35285,-0.70815,-4.88953,186.01809,-0.30989,12529.27956
1986M08,0.24034,-7.28666,2829.09693,-54559.83908,109737.61656,-0.28021,8706.34949,-45.37162,60138.81831,-17.50847,73.20922,-0.01496,0.34620,-1.14633,N/A,-309.51591,N/A,-1211.55062,-2526.80682,-0.57303,-0.10255,149.97319,-0.54854,-15382.77833
1986M07,0.31579,7.46603,1640.27832,3837.23153,31123.17437,-0.21232,1361.86196,-13.51951,49815.68644,-14.86409,169.43068,-0.01097,0.10931,-2.45196,N/A,-421.26119,N/A,-1724.39514,-1370.38038,-0.24037,0.78840,270.37789,-0.69028,-6832.79943
1986M06,0.19104,-0.19760,1902.81280,-67076.98697,-34713.20197,-0.34387,-1138.54177,-6.70528,31598.00011,-15.88267,-36.17667,-0.01211,-1.62836,-6.26588,N/A,-573.11990,N/A,-3041.25729,-758.23228,0.18981,1.71620,54.35912,-0.83546,2456.11082
1986M05,0.16589,-4.87993,2993.59022,153491.43808,-168716.80833,-0.17493,7084.61879,-42.93380,43888.66777,-29.56754,-179.54342,-0.01447,-1.46710,-7.48899,N/A,-688.14632,N/A,-3979.61720,311.48930,0.61744,6.73932,-249.83643,-0.98443,5001.89971
1986M04,0.24012,-6.78329,6863.48575,-14621.04308,-45866.67274,-0.00557,-1045.16709,94.79009,73820.35409,-2.02193,14.20014,-0.01344,-1.30715,-8.02219,N/A,-669.39033,N/A,-4258.93152,988.64205,0.84247,5.55864,50.11456,-1.03754,-10658.20443
1986M03,0.01352,-7.51001,5326.35145,25453.83541,-187340.52141,-0.03584,2898.53520,76.46190,38237.38508,-20.54882,-280.37492,-0.00933,-1.34877,-8.16628,N/A,-582.89646,N/A,-4505.62622,1528.08122,0.66487,4.48158,-142.98144,-1.19513,-6936.91186
1986M02,-0.11411,-8.36236,4188.98644,253285.45227,99441.27339,-0.06581,-2368.83167,79.07641,38394.51716,-19.05118,-81.79762,-0.00313,-1.39220,-8.12203,N/A,-610.70411,N/A,-4352.09439,1227.65448,0.28456,2.12666,-89.24288,-1.35752,-6885.05059
1986M01,-0.24299,-11.44254,1934.14872,-120406.01022,16437.78488,0.10444,-824.84738,-3.37220,34592.21169,-3.33182,-8.19484,-0.00555,-0.73767,-8.09012,N/A,-500.84816,N/A,-4251.69436,-597.80232,-0.29852,5.22996,-203.71936,-1.52504,-11384.79512
1985M12,-0.47332,-11.55269,3251.56398,-199409.32412,-29935.68100,0.17487,762.92664,30.10963,25123.63381,-8.29342,-203.69280,-0.00588,-0.58538,-8.27118,N/A,77.64120,N/A,-4425.75089,-592.46281,-0.58443,N/A,-204.67964,-1.99798,-12855.06682
1985M11,-0.60533,-13.99487,2575.94299,-78880.33245,42921.05488,0.14539,-2171.06466,38.51550,33098.68170,-6.43860,-152.41768,-0.00492,-1.13555,-8.46579,N/A,-333.26234,N/A,-4397.55590,-12.49599,-0.77325,N/A,-172.12663,-2.17666,-10191.39922
1985M10,-0.63920,-16.87104,-8597.02859,89076.66044,-10444.59741,0.11596,-6322.38220,-285.16121,12139.05971,-27.96995,-207.29407,-0.00316,-1.28839,-7.37445,N/A,-537.58568,N/A,-4791.36721,-1640.06629,-1.06502,N/A,-219.14896,-2.26135,-1717.22664
1985M09,-0.37515,-15.88306,-1196.68494,-115535.04116,71207.44106,0.28650,-3379.57018,-56.92745,23522.21681,-23.78999,-229.14541,-0.00182,-0.94410,-5.39760,N/A,-465.35317,N/A,-3002.40866,-1417.33806,-0.45981,N/A,-204.38938,-2.45232,-12716.60478
1985M08,-0.41336,-14.23266,1205.70606,-33212.82030,-20116.67020,0.25694,-5905.12400,1.21206,21757.50827,-9.80104,-111.59352,-0.00178,-0.90286,-4.53561,N/A,-422.58501,N/A,-2446.86715,-447.46297,-0.45766,N/A,-157.71149,-2.44981,-3336.57609
1985M07,-0.45403,-25.02144,662.88578,83868.83148,-175807.32115,0.12721,-8010.51298,-26.74697,12462.10790,-15.50522,-65.55844,-0.00184,-1.16486,-3.18883,N/A,-410.29778,N/A,-2144.90640,-1611.58177,-0.65861,N/A,-105.92096,-2.05405,-11243.88490
1985M06,-0.49735,-21.15090,48.58629,105267.67888,273901.25352,0.29724,-3911.16087,-31.80884,4436.02160,-31.60458,-105.45938,-0.00001,-0.73027,-1.45757,N/A,-601.50484,N/A,-401.67125,-1079.83176,-0.66270,N/A,-94.79198,-1.16526,-7962.74977
1985M05,-0.34350,-2.12234,-1132.46547,111001.83949,-176763.82438,0.46696,-3617.42964,-60.97766,-601.84087,-14.50105,-5.01503,0.00232,0.20076,-1.44210,N/A,9.78363,N/A,-458.29001,-1313.33779,-0.96996,N/A,-136.18541,-0.78363,-9263.50253
1985M04,-0.29268,-5.13689,-1553.54292,157099.61862,-28106.54645,0.43629,-2804.65105,-103.25727,-2642.60400,-44.69632,-35.84326,0.00175,0.12805,-1.74269,N/A,337.56212,N/A,-413.88787,-3480.21640,-0.78043,N/A,-164.79800,-0.80934,2795.68644
1985M03,-0.04504,-1.39568,-1740.91075,-43762.53489,-23374.54040,0.60515,-2017.12896,-72.65105,1673.61238,-45.69197,-220.36191,0.00108,0.15144,-1.65960,N/A,-0.17500,N/A,-1070.58648,-870.57397,-0.09413,N/A,-153.40690,-0.44257,5585.11824
1985M02,0.09922,2.40020,2517.17834,-73076.38440,-60555.21705,0.57346,-4894.14558,10.83842,11533.70884,-29.18923,-177.08853,-0.00068,0.07079,-0.99308,N/A,-7.43593,N/A,-369.50430,783.50996,0.38894,N/A,-181.45092,-0.18350,-954.32761
1985M01,0.13993,5.04969,1140.48508,168639.64441,220773.19315,0.54114,-2880.96758,-30.79088,6122.57301,-6.48898,-28.13899,0.00046,-0.21408,-0.14336,N/A,-55.22889,N/A,-7.75155,1289.96256,0.46875,N/A,-39.52519,-0.03229,-1166.31466
1984M12,0.27691,3.85170,4098.75079,-294630.31029,-42879.07302,0.70809,-4677.82385,62.45894,-31247.99645,-32.29187,-127.02778,0.00071,-0.00334,0.58934,N/A,-387.56204,N/A,515.56443,1636.70496,0.64529,N/A,-167.39727,0.11089,-4523.59913
1984M11,0.50999,7.60510,5734.70797,8674.58845,-22287.48228,0.77421,-2345.92103,112.58601,-15086.24815,-26.99850,-60.56918,0.00387,0.50287,1.10480,N/A,-115.44311,N/A,656.33633,2362.64835,0.71854,N/A,-252.87099,-0.05413,-1796.02823
1984M10,0.33899,10.10872,-1824.94249,-116555.54904,101189.82952,0.53941,-2421.42971,-72.41201,-25345.18955,-15.80923,50.42352,0.00413,0.60437,1.40278,N/A,174.12318,N/A,1033.45290,2344.69127,0.78847,N/A,-80.87996,0.27248,2592.38576
1984M09,0.36371,8.16136,4079.45604,-85395.67938,-58121.10151,0.70357,-2512.50235,102.46165,-21310.71175,-25.32421,-221.26252,0.00651,0.70100,1.48305,N/A,226.13296,N/A,1042.79779,2956.71405,1.15505,N/A,-111.03281,-0.00945,5002.14438
1984M08,0.38397,5.06171,3037.57428,-55261.85982,-41183.02003,0.66659,2297.72728,134.20434,-23256.51024,11.05655,203.25950,0.00870,0.59260,1.84537,N/A,144.58105,N/A,1546.24670,3882.57890,1.31825,N/A,138.64411,0.09992,-6597.07081
1984M07,0.19959,1.10841,2809.05146,112712.51131,210249.77774,0.52835,-2916.85523,106.81260,-31033.11611,-20.06679,-41.62195,0.00920,0.27898,1.28947,N/A,76.46051,N/A,1460.66726,3663.12525,1.47800,N/A,-84.23628,-0.09959,21862.08314
1984M06,0.31037,-5.89992,5062.50340,-5042.53795,80379.31338,0.58873,2272.61801,164.28195,-23154.88098,-13.09414,-15.51993,0.00622,-0.24004,1.61509,N/A,37.76329,N/A,822.91520,3976.16255,1.63427,N/A,28.01985,0.09185,-3010.29989
1984M05,0.21611,2.93530,4575.52420,-74936.84921,37810.98615,0.34760,-2250.96263,161.60708,-11230.91703,3.97474,78.25279,0.00595,-0.76463,1.52193,N/A,-70.51925,N/A,372.83495,3326.47199,1.48698,N/A,79.35516,0.27408,-6559.79474
1984M04,0.01662,0.21271,6416.66894,-97009.22522,128548.57511,0.30482,-3167.72430,234.78142,-43842.15777,6.24019,-55.51643,0.00561,-0.99498,1.30971,N/A,-156.39605,N/A,612.26460,3505.80408,1.43605,N/A,-21.58690,-0.05309,-8268.05302
1984M03,-0.28831,-2.76907,5751.45738,-17448.89046,39110.56756,0.06028,-4724.77678,200.79713,-24255.45005,20.80253,60.65918,0.00468,-1.43126,1.17812,N/A,-286.87549,N/A,365.03938,3040.88366,0.98139,N/A,35.12853,-0.48981,-4607.27570
1984M02,-0.59886,-5.51142,2863.35976,-50391.32093,91011.45893,0.01383,-1719.20541,136.64458,-30940.30244,39.86201,3.36679,0.00407,-1.67364,0.62684,N/A,-414.96477,N/A,381.98978,1947.40853,0.62289,N/A,-71.94655,-0.83628,376.50003
1984M01,-0.91523,-9.91572,2993.80195,322035.14204,135482.44284,-0.13467,-4462.05909,106.31259,-34795.03634,-1.88125,-88.70686,0.00578,-2.42227,-0.64446,N/A,-504.66884,N/A,-22.05654,881.05301,0.46045,N/A,6.84750,-1.09264,28431.27253
1983M12,-1.33763,-11.48327,1085.18773,-249894.45408,33963.01070,-0.48534,-4659.37343,61.78891,-44456.73443,3.27253,57.72490,0.00472,-2.97730,-2.13610,N/A,-1051.98947,N/A,-1262.27484,1175.47641,0.29395,N/A,-46.47040,-1.35907,452.63725
1983M11,-1.56623,-15.31534,1259.89776,-42611.54665,5167.60850,-0.73833,-5112.14962,57.06049,-37848.21090,-1.37684,-40.95053,0.00497,-3.13886,-3.04841,N/A,-822.92454,N/A,-1428.84022,-198.66878,0.02326,N/A,-78.08137,-1.83572,-13620.22971
1983M10,-1.80120,-17.71306,2289.30435,33980.35516,-31509.57982,-0.89377,-4437.35290,75.11379,-31302.93690,-13.72956,-163.14624,0.00586,-3.30703,-3.88171,N/A,-934.46380,N/A,-2128.91806,-292.73910,-0.15172,N/A,-197.95410,-2.32273,-3654.85579
1983M09,-1.94271,-14.07748,2155.77008,-117115.92900,111781.58981,-1.15178,-4492.90907,59.93483,-13502.09156,-4.38585,-124.77497,0.00546,-3.28191,-5.53627,N/A,-796.59066,N/A,-2703.66268,-1133.08961,-0.53113,N/A,-100.17265,-2.62023,-9250.46329
1983M08,-2.59092,-20.60950,-1930.36013,19301.15829,-407153.49541,-1.81248,-9220.70967,-40.49094,-35113.61247,-1.74580,-154.34822,0.00700,-3.86354,-7.11236,N/A,-682.28132,N/A,-4241.21199,-2989.07307,-0.91509,N/A,-197.58348,-3.02834,2266.15367
1983M07,-2.54594,-23.00991,13.24200,-152457.92186,-51840.31080,-1.57598,-1325.61161,-19.17856,-40505.33303,-7.80949,-319.57652,0.00286,-3.45194,-8.11018,N/A,-650.50582,N/A,-4780.68305,-2984.03352,-1.20370,N/A,-302.61609,-3.24714,-3541.32766
1983M06,-2.70790,-31.97935,-1656.08037,-103472.85727,-129777.19005,-1.84237,-9029.40061,-54.14271,-31435.81571,-5.37695,-204.66920,0.00325,-2.84712,-10.02989,N/A,-577.22895,N/A,-5497.16017,-4108.29192,-1.59709,N/A,-154.79306,-3.67671,-7424.74749
1983M05,-2.87688,-28.21827,-3664.98415,-153048.15938,41619.93313,-2.11175,-5993.85218,-102.39796,-45076.31043,-15.74819,-220.23314,0.00296,-2.84904,-9.97160,N/A,-391.41047,N/A,-5698.69080,-4965.14622,-2.09534,N/A,-349.00373,-3.81708,-2372.41874
1983M04,-3.15297,-28.92688,-5684.11349,-3384.54124,-72305.87358,-2.28418,2842.32782,-140.95845,-43814.82455,-29.02314,-263.57364,0.00401,-2.65765,-9.73531,N/A,-212.00569,N/A,-5565.27996,-5612.86265,-2.49855,N/A,-171.84292,-4.06827,-1924.59700
1983M03,-3.43621,-28.90517,-6603.08427,17033.46503,82205.13634,-2.35971,-1537.52018,-209.83754,-34934.01764,-21.40165,-180.99430,0.00449,-2.67289,-9.82098,N/A,2.03308,N/A,-5278.88868,-6040.66915,-3.00679,N/A,-177.93426,-4.03026,-12316.41959
1983M02,-3.72663,-30.15291,-11247.46848,7949.35342,-285058.73265,-2.53838,-211.07771,-309.04748,-49046.21115,-32.58332,-170.29666,0.00559,-2.89464,-10.12846,N/A,53.75521,N/A,-5541.43509,-8570.75035,-3.32011,N/A,-157.32230,-4.40301,-5325.60897
1983M01,-3.82423,-29.96965,-9906.78720,-47735.51349,-140454.81042,-2.32020,-2298.01443,-309.59892,-50350.45703,-44.76758,-239.88090,0.00863,-2.82280,-9.65755,N/A,-103.78999,N/A,-5679.79654,-7695.24424,-3.23855,N/A,-271.58176,-4.48645,-9765.29254
1982M12,-3.92898,-31.95469,-10869.47469,-6854.83448,149220.77271,-2.50518,-3885.99837,-323.50013,-48148.42874,-49.45362,-247.34588,0.01170,-3.05723,-8.30796,N/A,-152.55359,N/A,-4808.80766,-8171.22273,-3.36209,N/A,-260.53482,-4.28045,-2047.65665
1982M11,-4.04082,-32.10713,-12127.88879,-51573.94000,-239727.02983,-2.39329,-441.67983,-349.75696,-71412.41127,-52.84028,-212.18858,0.01290,-3.29777,-8.47932,N/A,-120.48589,N/A,-4311.25923,-7920.69830,-3.49073,N/A,-13.57075,-4.18487,-7970.11227
1982M10,-3.95967,-30.02579,-12287.30347,-50545.10759,-54060.41600,-2.28450,-3948.67911,-358.37279,-77968.31807,-40.32604,-287.80410,0.00894,-3.54424,-9.07122,N/A,-726.53599,N/A,-5091.90495,-8025.62041,-3.52441,N/A,-205.27128,-4.09954,-14092.85458
1982M09,-3.68539,-31.20925,-14128.89910,79595.78315,-158517.73403,-1.87874,967.38686,-401.34831,-83872.51157,-49.10893,-288.38590,0.01091,-2.89642,-8.68316,N/A,-640.65207,N/A,-5036.46523,-8401.87740,-3.36306,N/A,-299.01720,-4.42424,-6635.41725
1982M08,-3.41785,-28.75589,-12893.76126,-95872.75739,-6894.91501,-1.67594,-2044.06835,-353.68142,-91937.75261,-50.28670,-201.12521,0.01151,-2.55409,-7.81457,N/A,-550.77670,N/A,-4908.62120,-6948.29568,-3.10658,N/A,-211.08674,-3.95872,-10938.02525
1982M07,-3.15687,-26.96380,-14536.86650,-87634.83295,-213816.66688,-1.47601,273.36137,-347.36694,-83188.15485,-70.05671,-294.91104,0.01795,-2.11698,-6.56483,N/A,-395.84751,N/A,-4193.01513,-6880.63683,-2.75485,N/A,-244.89003,-3.70272,14302.94771
1982M06,-2.60223,-23.73089,-12730.09190,243945.19245,-16400.64441,-1.07885,-3339.90212,-295.39694,-85299.12256,-31.61595,-170.13084,0.01802,-0.78482,-5.23326,N/A,-243.79788,N/A,-3401.25141,-4384.60882,-2.40770,N/A,-198.10912,-3.15593,-5589.28773
1982M05,-2.35371,-16.65484,-11176.20235,-26272.36898,-163037.85253,-0.78435,-891.43905,-259.76084,-77404.41813,-40.26084,-435.46980,0.01693,-0.15731,-4.01910,N/A,-63.55813,N/A,-2703.90209,-4820.86652,-2.26497,N/A,-86.32863,-2.81799,-1672.23126
1982M04,-2.01106,-15.33314,-10737.86452,-55973.08736,-182325.16962,-0.69237,1925.19609,-250.44576,-64056.14575,-19.68757,-167.11178,0.01636,0.06585,-2.92159,N/A,117.94328,N/A,-1504.51295,-4298.03099,-1.82646,N/A,-117.63894,-2.38857,-1806.13948
1982M03,-1.57402,-12.46318,-10883.65886,23390.66996,-161496.21607,-0.50280,-2172.54426,-227.43682,-67052.81240,-33.29203,-113.23729,0.01854,0.38496,-3.03990,N/A,80.77842,N/A,-1553.60893,-3257.68606,-1.39197,N/A,-152.99614,-1.96727,-1947.85605
1982M02,-1.14229,-12.34220,-8724.08294,123449.96746,-268217.20542,-0.31549,313.77743,-151.71720,-95125.43077,-21.16994,-223.32555,0.01874,0.80032,-2.67321,N/A,232.01841,N/A,-1769.70336,-2792.38243,-0.86127,N/A,-189.42052,-1.85369,-5062.61071
1982M01,-0.91559,-8.36737,-2489.55037,385013.68919,-99319.10511,-0.53031,763.61548,-52.26835,-60970.49617,-8.61677,-136.65491,0.01708,0.91222,-2.32066,N/A,406.73377,N/A,-1251.29756,-825.64563,-0.43413,N/A,-164.10841,-1.14742,1507.68183
1981M12,-0.39360,-2.83574,-5558.40744,-234041.23338,-114106.81299,-0.14713,4036.42180,-66.07053,-4104.76991,2.57217,-226.90198,0.01615,1.52097,-1.68137,N/A,734.99323,N/A,-1598.87922,-557.97967,-0.21031,N/A,19.98506,-0.64803,-9454.35407
1981M11,0.12398,1.05567,-4069.98122,-51651.83954,-110674.46058,0.23422,2662.64240,-7.10359,-39511.54288,17.00163,-115.64234,0.01706,2.12684,-0.65445,N/A,691.86236,N/A,-759.92636,712.11782,0.31043,N/A,-133.00920,0.04493,-2568.40570
1981M10,0.53746,1.50991,-1928.55592,-15858.36274,-153574.29893,0.51386,8105.69212,66.65312,-36725.07425,21.37636,-69.54980,0.02129,2.63012,-0.03899,N/A,1017.40108,N/A,-954.90467,2198.15352,0.92834,N/A,-98.61848,0.33189,-6081.58739
1981M09,0.94717,5.72997,-1494.38431,7520.36214,29884.27488,0.89195,407.96528,92.22029,-47761.31837,29.40097,-1.09729,0.02225,2.93104,1.96593,N/A,1076.66396,N/A,21.72602,3674.62861,1.24367,N/A,890.78508,1.01331,-411.99363
1981M08,1.15340,11.41888,2663.29571,30279.62260,-9617.95125,1.06862,3267.79367,151.61813,-26351.94618,20.47989,-120.55719,0.01694,3.22986,3.36122,N/A,1071.69774,N/A,1503.51325,3548.02730,1.55664,N/A,-136.48779,1.18961,2960.22798
1981M07,1.35647,15.27957,5061.25774,54601.64809,250853.57999,1.14401,4456.50589,253.86611,-20320.26009,20.71735,190.69812,0.01735,3.12678,4.54778,N/A,1144.54083,N/A,2414.00442,5327.80547,1.46749,N/A,166.03361,1.56124,-241.66697
1981M06,1.35666,11.01493,3218.25488,34257.43441,-40248.49986,0.91824,6376.40535,154.98254,-23070.35921,16.21739,5.69718,0.01270,2.12200,4.22648,N/A,911.22337,N/A,3108.73528,2183.39160,1.27642,N/A,-8.48954,1.52863,27893.85428
1981M05,1.45425,17.92772,3760.00114,73530.55608,139671.50511,0.79143,7906.76109,145.98377,-11581.18582,19.58393,-1.43291,0.00936,1.51568,4.09816,N/A,568.76669,N/A,3207.22298,4270.17308,1.58365,N/A,-9.17392,1.89217,-4316.57365
1981M04,1.54953,20.02058,1719.18571,25428.32328,16522.60141,0.76369,-4342.20708,78.88495,-1914.50421,27.72072,-19.56513,0.00665,1.10796,3.96362,N/A,275.18506,N/A,2861.96070,4620.52043,1.58937,N/A,7.88764,2.15228,16579.56863
1981M03,2.04275,22.59607,6210.46878,-58328.52120,99907.71780,0.93511,2657.65965,197.70012,-10251.98931,40.63140,37.92757,0.00335,0.79899,4.82364,N/A,135.48839,N/A,2877.41684,3647.77124,1.99374,N/A,70.72014,2.50934,-19234.86620
1981M02,2.23415,25.45655,6993.49725,-53124.43073,204226.65556,0.90580,-1998.44640,194.44269,3679.69873,28.51937,129.47238,-0.00193,0.68889,5.77896,N/A,-504.31555,N/A,3759.03773,4736.22744,1.89696,N/A,273.17631,2.96371,-2404.05336
1981M01,2.52398,24.00422,11975.87011,-46893.40867,62348.44510,1.07585,3579.64659,225.12456,24698.97887,51.08773,44.49622,-0.00589,1.17778,6.63029,N/A,133.77997,N/A,3315.24750,3618.16282,1.79915,N/A,-93.69719,3.11575,-4933.91967
1980M12,2.51244,23.84109,5505.13239,122878.95158,60538.54098,1.24534,793.12583,181.75611,94171.24167,37.23935,396.72499,-0.00844,1.26579,8.07828,N/A,-78.21444,N/A,4909.44128,4166.81461,1.60048,N/A,91.23553,3.26579,-278.87341
